Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,class,attackType,attackID,attackDescription
2017-03-15 00:02:04.647,    0.004,TCP  ,192.168.220.12, 49511,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:05.461,    0.000,TCP  ,192.168.220.16, 51358,192.168.200.8,  2033,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 00:02:06.315,    0.000,TCP  ,10000_35,   443,192.168.220.16, 45061,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:02:06.296,    0.000,TCP  ,192.168.220.16, 45061,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:02:07.259,    0.000,UDP  ,DNS,    53,192.168.200.8, 63341,       1,     121,    1,......,  0,normal,---,---,---
2017-03-15 00:02:07.348,    0.000,UDP  ,DNS,    53,192.168.200.8, 59311,       1,     132,    1,......,  0,normal,---,---,---
2017-03-15 00:02:07.348,    0.000,UDP  ,DNS,    53,192.168.200.8, 54776,       1,     132,    1,......,  0,normal,---,---,---
2017-03-15 00:02:07.259,    0.000,UDP  ,DNS,    53,192.168.200.8, 63352,       1,     121,    1,......,  0,normal,---,---,---
2017-03-15 00:02:07.395,    0.000,TCP  ,192.168.100.5,   445,192.168.220.6, 46709,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:07.273,    0.131,TCP  ,10004_36,   443,192.168.200.8, 62886,       8,    2991,    1,.AP.S., 32,normal,---,---,---
2017-03-15 00:02:07.362,    0.110,TCP  ,10005_14,   443,192.168.200.8, 62887,       7,     693,    1,.AP.S., 32,normal,---,---,---
2017-03-15 00:02:07.394,    0.002,TCP  ,192.168.220.6, 46709,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:07.257,    0.000,UDP  ,192.168.200.8, 63341,DNS,    53,       1,      76,    1,......,  0,normal,---,---,---
2017-03-15 00:02:07.346,    0.000,UDP  ,192.168.200.8, 54776,DNS,    53,       1,      81,    1,......,  0,normal,---,---,---
2017-03-15 00:02:07.346,    0.000,UDP  ,192.168.200.8, 59311,DNS,    53,       1,      81,    1,......,  0,normal,---,---,---
2017-03-15 00:02:07.257,    0.000,UDP  ,192.168.200.8, 63352,DNS,    53,       1,      76,    1,......,  0,normal,---,---,---
2017-03-15 00:02:07.261,    0.147,TCP  ,192.168.200.8, 62886,10004_36,   443,       9,    1814,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:02:07.350,    0.122,TCP  ,192.168.200.8, 62887,10005_14,   443,       7,    1165,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:02:08.012,    0.000,TCP  ,10000_35,   443,192.168.220.16, 45558,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:02:08.012,    0.000,TCP  ,10000_35,   443,192.168.220.16, 45487,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:02:07.992,    0.000,TCP  ,192.168.220.16, 45487,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:02:07.992,    0.000,TCP  ,192.168.220.16, 45558,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:02:08.222,    0.000,TCP  ,10000_35,   443,192.168.220.16, 45629,       3,     229,    1,.AP..F,  0,normal,---,---,---
2017-03-15 00:02:08.222,    0.000,TCP  ,10000_35,   443,192.168.220.16, 45628,       4,     295,    1,.AP..F,  0,normal,---,---,---
2017-03-15 00:02:08.222,    0.000,TCP  ,10000_35,   443,192.168.220.16, 45631,       4,     295,    1,.AP..F,  0,normal,---,---,---
2017-03-15 00:02:08.220,    0.042,TCP  ,10001_232,   443,192.168.220.16, 51183,       5,     361,    1,.AP..F,  0,normal,---,---,---
2017-03-15 00:02:09.036,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.8, 49194,       1,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:02:09.081,    0.000,TCP  ,192.168.100.5,   445,192.168.220.8, 49094,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:08.630,    0.000,TCP  ,192.168.100.5,   445,192.168.220.4, 43145,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:08.629,    0.003,TCP  ,192.168.220.4, 43145,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:09.080,    0.004,TCP  ,192.168.220.8, 49094,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:09.018,    0.222,TCP  ,192.168.200.8, 49194,EXT_SERVER,  8082,       2,     319,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:10.007,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.16, 60803,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:02:09.761,    0.000,UDP  ,192.168.100.4,   138,192.168.100.255,   138,       1,     262,    1,......,  0,normal,---,---,---
2017-03-15 00:02:09.989,    0.019,TCP  ,192.168.220.16, 60803,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:10.764,    0.000,TCP  ,10001_232,   443,192.168.220.16, 51113,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:02:10.744,    0.000,TCP  ,192.168.220.16, 51113,10001_232,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:02:13.410,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.4, 56979,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:02:13.405,    0.000,TCP  ,10001_232,    80,192.168.220.16, 49812,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:02:13.384,    0.000,TCP  ,192.168.220.16, 49812,10001_232,    80,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:02:13.394,    0.017,TCP  ,192.168.200.4, 56979,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:16.796,    0.000,TCP  ,192.168.100.5,   445,192.168.220.16, 58844,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:16.713,    0.000,TCP  ,192.168.100.5,   445,192.168.220.15, 48888,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:16.712,    0.003,TCP  ,192.168.220.15, 48888,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:16.792,    0.004,TCP  ,192.168.220.16, 58844,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:18.028,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.5, 51649,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:02:18.009,    0.018,TCP  ,192.168.200.5, 51649,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:20.462,    0.000,TCP  ,192.168.200.1, 15660,192.168.220.16, 51357,       1,      54,    1,.A.R..,  0,victim,portScan,1,nmap args: -sS -T 1
2017-03-15 00:02:20.462,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.1, 15660,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 00:02:21.464,    0.000,TCP  ,192.168.200.4,   512,192.168.220.16, 51357,       1,      54,    1,.A.R..,  0,victim,portScan,1,nmap args: -sS -T 1
2017-03-15 00:02:21.463,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.4,   512,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 00:02:21.864,    0.000,TCP  ,192.168.100.5,   445,192.168.220.5, 51146,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:21.862,    0.002,TCP  ,192.168.220.5, 51146,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:22.464,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.9,  6580,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 00:02:24.452,    0.019,TCP  ,192.168.220.15, 37039,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:24.421,    0.000,TCP  ,10002_113,   443,192.168.220.16, 49062,       1,      54,    1,.A...., 32,normal,---,---,---
2017-03-15 00:02:24.469,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.15, 37039,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:02:24.312,    0.000,TCP  ,192.168.220.16, 49062,10002_113,   443,       1,      54,    1,.A....,  0,normal,---,---,---
2017-03-15 00:02:24.568,    0.000,TCP  ,192.168.220.16, 55975,10002_114,   443,       1,      54,    1,.A....,  0,normal,---,---,---
2017-03-15 00:02:24.676,    0.000,TCP  ,10002_114,   443,192.168.220.16, 55975,       1,      54,    1,.A...., 32,normal,---,---,---
2017-03-15 00:02:25.235,    0.269,TCP  ,192.168.200.9, 50110,EXT_SERVER,  8082,       2,     319,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:25.251,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.9, 50110,       1,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:02:26.505,    0.018,TCP  ,192.168.220.14, 48380,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:26.412,    0.000,TCP  ,10000_35,   443,192.168.220.16, 45061,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:02:26.522,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.14, 48380,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:02:26.392,    0.000,TCP  ,192.168.220.16, 45061,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:02:27.070,    0.000,UDP  ,192.168.220.15,   137,192.168.220.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-03-15 00:02:27.070,    0.000,UDP  ,192.168.220.9,   137,192.168.220.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-03-15 00:02:28.413,    0.000,TCP  ,192.168.100.5,   445,192.168.220.7, 37191,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:28.411,    0.005,TCP  ,192.168.220.7, 37191,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:29.592,    0.000,TCP  ,192.168.100.5,   445,192.168.220.14, 52321,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:29.591,    0.003,TCP  ,192.168.220.14, 52321,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:29.782,    0.000,UDP  ,192.168.100.5,   137,192.168.100.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-03-15 00:02:30.902,    0.000,TCP  ,192.168.100.5,   445,192.168.220.13, 60689,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:30.901,    0.003,TCP  ,192.168.220.13, 60689,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:31.249,    0.000,TCP  ,192.168.100.5,   445,192.168.200.4, 43183,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:31.247,    0.005,TCP  ,192.168.200.4, 43183,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:34.048,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.9, 50807,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:02:34.031,    0.021,TCP  ,192.168.220.9, 50807,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:36.323,    0.000,UDP  ,DNS,    53,192.168.100.4, 33795,       1,      90,    1,......,  0,normal,---,---,---
2017-03-15 00:02:36.326,    0.000,UDP  ,DNS,    53,192.168.100.4, 42559,       1,     131,    1,......,  0,normal,---,---,---
2017-03-15 00:02:36.320,    0.000,UDP  ,DNS,    53,192.168.100.4, 46544,       1,     131,    1,......,  0,normal,---,---,---
2017-03-15 00:02:36.326,    0.000,UDP  ,DNS,    53,192.168.100.4, 55187,       1,     131,    1,......,  0,normal,---,---,---
2017-03-15 00:02:36.323,    0.000,UDP  ,DNS,    53,192.168.100.4, 35514,       1,      90,    1,......,  0,normal,---,---,---
2017-03-15 00:02:36.320,    0.000,UDP  ,DNS,    53,192.168.100.4, 36065,       1,     131,    1,......,  0,normal,---,---,---
2017-03-15 00:02:36.326,    0.000,UDP  ,DNS,    53,192.168.100.4, 39273,       1,     131,    1,......,  0,normal,---,---,---
2017-03-15 00:02:36.320,    0.000,UDP  ,DNS,    53,192.168.100.4, 43622,       1,     131,    1,......,  0,normal,---,---,---
2017-03-15 00:02:36.323,    0.000,UDP  ,DNS,    53,192.168.100.4, 37721,       1,      90,    1,......,  0,normal,---,---,---
2017-03-15 00:02:36.324,    0.000,UDP  ,192.168.100.4, 55187,DNS,    53,       1,      74,    1,......,  0,normal,---,---,---
2017-03-15 00:02:36.322,    0.000,UDP  ,192.168.100.4, 33795,DNS,    53,       1,      74,    1,......,  0,normal,---,---,---
2017-03-15 00:02:36.206,    0.000,UDP  ,192.168.100.4, 43622,DNS,    53,       1,      74,    1,......,  0,normal,---,---,---
2017-03-15 00:02:36.324,    0.000,UDP  ,192.168.100.4, 42559,DNS,    53,       1,      74,    1,......,  0,normal,---,---,---
2017-03-15 00:02:36.322,    0.000,UDP  ,192.168.100.4, 37721,DNS,    53,       1,      74,    1,......,  0,normal,---,---,---
2017-03-15 00:02:36.324,    0.000,UDP  ,192.168.100.4, 39273,DNS,    53,       1,      74,    1,......,  0,normal,---,---,---
2017-03-15 00:02:36.322,    0.000,UDP  ,192.168.100.4, 35514,DNS,    53,       1,      74,    1,......,  0,normal,---,---,---
2017-03-15 00:02:36.195,    0.000,UDP  ,192.168.100.4, 36065,DNS,    53,       1,      74,    1,......,  0,normal,---,---,---
2017-03-15 00:02:36.183,    0.000,UDP  ,192.168.100.4, 46544,DNS,    53,       1,      74,    1,......,  0,normal,---,---,---
2017-03-15 00:02:37.465,    0.000,TCP  ,192.168.220.16, 51358,192.168.200.9,  6580,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 00:02:36.326,    1.001,TCP  ,192.168.100.4, 49896,10006_132,    25,       2,     148,    1,....S.,  0,normal,---,---,---
2017-03-15 00:02:36.327,    1.000,TCP  ,192.168.100.4, 49897,10006_132,    25,       2,     148,    1,....S.,  0,normal,---,---,---
2017-03-15 00:02:36.327,    1.000,TCP  ,192.168.100.4, 49898,10006_132,    25,       2,     148,    1,....S.,  0,normal,---,---,---
2017-03-15 00:02:38.157,    0.000,TCP  ,10000_35,   443,192.168.220.16, 45558,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:02:38.156,    0.000,TCP  ,10000_35,   443,192.168.220.16, 45487,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:02:38.136,    0.000,TCP  ,192.168.220.16, 45487,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:02:38.136,    0.000,TCP  ,192.168.220.16, 45558,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:02:40.056,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.8, 53564,       1,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:02:39.798,    0.000,UDP  ,192.168.100.4,   137,192.168.100.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-03-15 00:02:40.037,    0.223,TCP  ,192.168.200.8, 53564,EXT_SERVER,  8082,       2,     319,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:41.037,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.16, 60802,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:02:40.909,    0.000,TCP  ,10001_232,   443,192.168.220.16, 51113,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:02:40.888,    0.000,TCP  ,192.168.220.16, 51113,10001_232,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:02:41.020,    0.019,TCP  ,192.168.220.16, 60802,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:41.740,    0.000,UDP  ,192.168.210.5,   138,192.168.210.255,   138,       1,     243,    1,......,  0,normal,---,---,---
2017-03-15 00:02:43.532,    0.000,TCP  ,10001_232,    80,192.168.220.16, 49812,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:02:43.512,    0.000,TCP  ,192.168.220.16, 49812,10001_232,    80,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:02:44.447,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.4, 56978,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:02:44.645,    0.000,TCP  ,10002_113,   443,192.168.220.16, 49062,       1,      54,    1,.A...., 32,normal,---,---,---
2017-03-15 00:02:44.536,    0.000,TCP  ,192.168.220.16, 49062,10002_113,   443,       1,      54,    1,.A....,  0,normal,---,---,---
2017-03-15 00:02:44.426,    0.022,TCP  ,192.168.200.4, 56978,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:44.900,    0.000,TCP  ,10002_114,   443,192.168.220.16, 55975,       1,      54,    1,.A...., 32,normal,---,---,---
2017-03-15 00:02:44.792,    0.000,TCP  ,192.168.220.16, 55975,10002_114,   443,       1,      54,    1,.A....,  0,normal,---,---,---
2017-03-15 00:02:45.813,    0.000,TCP  ,10000_35,   443,192.168.220.16, 45061,       1,     372,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:45.800,    0.000,UDP  ,DNS,    53,192.168.220.16, 58304,       1,     224,    1,......,  0,normal,---,---,---
2017-03-15 00:02:45.783,    0.085,TCP  ,10001_232,   443,192.168.220.16, 51207,       5,     498,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:02:45.781,    0.087,TCP  ,10000_35,   443,192.168.220.16, 45655,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:02:45.781,    0.083,TCP  ,10000_35,   443,192.168.220.16, 45654,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:02:45.781,    0.087,TCP  ,10000_35,   443,192.168.220.16, 45653,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:02:45.783,    0.089,TCP  ,10000_35,   443,192.168.220.16, 45657,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:02:45.781,    0.087,TCP  ,10000_35,   443,192.168.220.16, 45652,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:02:45.761,    0.000,UDP  ,192.168.220.16, 58304,DNS,    53,       1,      73,    1,......,  0,normal,---,---,---
2017-03-15 00:02:45.761,    0.047,TCP  ,192.168.220.16, 45655,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:02:45.791,    0.025,TCP  ,192.168.220.16, 45061,10000_35,   443,       2,     600,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:45.760,    0.048,TCP  ,192.168.220.16, 45654,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:02:45.761,    0.051,TCP  ,192.168.220.16, 51207,10001_232,   443,       6,     972,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:02:45.762,    0.050,TCP  ,192.168.220.16, 45657,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:02:45.760,    0.048,TCP  ,192.168.220.16, 45652,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:02:45.760,    0.048,TCP  ,192.168.220.16, 45653,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:02:46.522,    0.000,TCP  ,192.168.100.5,   445,192.168.220.10, 40239,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:46.520,    0.004,TCP  ,192.168.220.10, 40239,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:02:46.432,    0.040,UDP  ,DNS,    53,192.168.220.16, 40208,       2,     470,    1,......,  0,normal,---,---,---
2017-03-15 00:02:46.430,    0.000,UDP  ,192.168.220.16, 40208,DNS,    53,       2,     144,    1,......,  0,normal,---,---,---
2017-03-15 00:02:46.693,    0.000,UDP  ,DNS,    53,192.168.220.16, 34838,       2,     533,    1,......,  0,normal,---,---,---
2017-03-15 00:02:46.487,    0.169,TCP  ,10007_207,    80,192.168.220.16, 43974,       3,     909,    1,.AP.S., 32,normal,---,---,---
2017-03-15 00:02:46.691,    0.000,UDP  ,192.168.220.16, 34838,DNS,    53,       2,     144,    1,......,  0,normal,---,---,---
2017-03-15 00:02:46.331,    0.325,TCP  ,192.168.220.16, 43974,10007_207,    80,       5,    2408,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:02:49.056,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.5, 51649,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:02:48.654,    0.066,TCP  ,EXT_SERVER,  8000,192.168.200.8, 62900,       7,     659,    1,.AP.SF, 32,normal,---,---,---
2017-03-15 00:02:48.654,    0.050,TCP  ,EXT_SERVER,  8000,192.168.200.8, 62901,       7,     654,    1,.AP.SF, 32,normal,---,---,---
2017-03-15 00:02:48.654,    0.066,TCP  ,EXT_SERVER,  8000,192.168.200.8, 62902,       7,     800,    1,.AP.SF, 32,normal,---,---,---
2017-03-15 00:02:49.039,    0.021,TCP  ,192.168.200.5, 51649,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
